ID,Text,Comment
Floodgates.Triggers.ContaminationThresholdLow,"污染程度下限值",-
Floodgates.Triggers.ContaminationThresholdHigh,"污染程度上限值",-
Floodgates.Triggers.HeightWhenBelowContaminationThresholdLow,"低于下限值时设定高度为",-
Floodgates.Triggers.HeightWhenAboveContaminationThresholdHigh,"高于上限值时设定高度为",-
Floodgates.Triggers.Depth,"水深",-
Floodgates.Triggers.Contamination,"污染程度",-
Floodgates.WaterSourceRegulator.Threshold1,"关闭 <",-
Floodgates.WaterSourceRegulator.Threshold2,"关闭 >",-
Floodgates.WaterSourceRegulator.Threshold3,"开启 <",-
Floodgates.WaterSourceRegulator.Threshold4,"开启 >",-
Floodgates.WaterSourceRegulator.CloseStartTime,"关闭的时刻",
Floodgates.WaterSourceRegulator.OpenStartTime,"开启的时刻",
Floodgates.WaterSourceRegulator.DisableDuringDrought,"干旱期时禁用此设定",-
Floodgates.WaterSourceRegulator.DisableDuringTemperate,"温和期时禁用此设定",-
Floodgate.WaterSourceRegulator.CloseOnDroughtStart,"干旱期开始时关闭",-
Floodgate.WaterSourceRegulator.OpenOnDroughtStart,"干旱期开始时开启",-
Floodgate.WaterSourceRegulator.OpenOnTemperateStart,"温和期开始时开启",-
Floodgate.WaterSourceRegulator.CloseOnTemperateStart,"温和期开始时关闭",-
Floodgate.WaterSourceRegulator.OpenOnBadtideStart,"恶水潮开始时开启",-
Floodgate.WaterSourceRegulator.CloseOnBadtideStart,"恶水潮开始时关闭",-
Floodgate.Schedule.CloseOnSchedule,"按照时刻表关闭和开启",-
Floodgates.WaterSourceRegulator.DisableDuringTemperate,"温和期时禁用此设定",-
Floodgates.WaterSourceRegulator.DisableDuringBadtide,"恶水潮时禁用此设定",-
Floodgates.Triggers.Empty,"",

#3341274783_Dutch_Windmill_2.0.1
Tobbert.DutchWindmill.DisplayName,"风车磨坊",-
Tobbert.DutchWindmill.Description,"把植物磨成粉。<br><color=#FF6600>没有风时也能工作。</color>",-
Tobbert.DutchWindmill.FlavorDiscription,"“风车叶片转啊转♪转啊转♪转啊转♪”——海狸童谣",-

#3341374073_More_Platforms_2.0.2
Tobbert.HorizontalPlatformEnd1x1.DisplayName,"侧面平台 1x1",-
Tobbert.HorizontalPlatformEnd1x1.Description,"延伸的平台，可以作为桥梁，或者其他建筑的地基。",-
Tobbert.HorizontalPlatformEnd1x1.FlavorDescription,"想象一下，如果它们能一个接一个的话？",-
Tobbert.HorizontalPlatformEnd2x1.DisplayName,"侧面平台 2x1",-
Tobbert.HorizontalPlatformEnd2x1.Description,"延伸的平台，可以作为桥梁，或者其他建筑的地基。",-
Tobbert.HorizontalPlatformEnd2x1.FlavorDescription,"平台加倍，乐趣加倍！",-
Tobbert.HorizontalPlatformEnd3x1.DisplayName,"侧面平台 3x1",-
Tobbert.HorizontalPlatformEnd3x1.Description,"延伸的平台，可以作为桥梁，或者其他建筑的地基。",-
Tobbert.HorizontalPlatformEnd3x1.FlavorDescription,"这需要用到很长的木头。",-
Tobbert.HorizontalPlatformEnd4x1.DisplayName,"侧面平台 4x1",-
Tobbert.HorizontalPlatformEnd4x1.Description,"延伸的平台，可以作为桥梁，或者其他建筑的地基。<br><color=#FFFF00>需要2米高的侧面。</color>",-
Tobbert.HorizontalPlatformEnd4x1.FlavorDescription,"让我们建一座悬空城！",-
Tobbert.HorizontalPlatformMiddle1x1.DisplayName,"侧面平台组件 1x1",-
Tobbert.HorizontalPlatformMiddle1x1.Description,"可以拼接的侧面平台，可以作为桥梁，或者其他建筑的地基。",-
Tobbert.HorizontalPlatformMiddle1x1.FlavorDescription,"物理学不存在了。",-
Tobbert.HorizontalPlatformMiddle1x2.DisplayName,"侧面平台大组件 1x1",-
Tobbert.HorizontalPlatformMiddle1x2.Description,"可以拼接的侧面平台，可以作为桥梁，或者其他建筑的地基。<br><color=#FFFF00>需要2米高的侧面。</color>",-
Tobbert.HorizontalPlatformMiddle1x2.FlavorDescription,"人类物理学关海狸物理学什么事？",-
Tobbert.ReinforcedLadder.DisplayName,"加固直梯",-
Tobbert.ReinforcedLadder.Description,"里面带有爬梯的加固平台，可以作为侧面平台的地基。",-
Tobbert.ReinforcedLadder.FlavorDescription,"普通的垂直楼梯做得到吗？",-
Tobbert.ReinforcedPlatform.DisplayName,"加固平台",-
Tobbert.ReinforcedPlatform.Description,"加固的平台，可以作为侧面平台的地基。",-
Tobbert.ReinforcedPlatform.FlavorDescription,"把它叠到顶！",-
Tobbert.DoubleReinforcedPlatform.DisplayName,"双重加固平台",-
Tobbert.DoubleReinforcedPlatform.Description,"加固的平台，可以作为侧面平台的地基。",-
Tobbert.DoubleReinforcedPlatform.FlavorDescription,"叠呀叠，把它叠到顶！",-
Tobbert.TripleReinforcedPlatform.DisplayName,"三重加固平台",-
Tobbert.TripleReinforcedPlatform.Description,"加固的平台，可以作为侧面平台的地基。",-
Tobbert.TripleReinforcedPlatform.FlavorDescription,"叠呀叠呀叠，把它叠到顶！",-
Tobbert.CategoryReinforcedPlatforms.DisplayName,"加固结构",-
Tobbert.CategorySidePlatforms.DisplayName,"侧面结构",-

#3343029129_Planting_Override_0.0.2.0
Cordial.Building.Forester.Description,"强制种植：",-
Cordial.ForesterUpdate.Fragment.NoUpdateOption,"无",-
Cordial.PlantingOverrideTool.Crop.DisplayName,"作物覆盖种植",-
Cordial.PlantingOverrideTool.Crop.Description,"现有作物被收割后会使用指定作物进行替换。",-
Cordial.PlantingOverrideTool.Tree.DisplayName,"树木覆盖种植",-
Cordial.PlantingOverrideTool.Tree.Description,"现有树木被收割后会使用指定树木进行替换。",-
Cordial.PlantingOverrideTool.PlantingOverrideToolPanel.Title,"覆盖种植设置",-
Cordial.PlantingOverrideTool.PlantingOverrideToolPanel.Description,"使用该植物替换现有植物：",-

#3343320334_RotatingSun_6.0.2
menu.rotatingsun,"旋转光照设置",-
rotatingsun.optionsheader,"旋转光照设置",-
rotatingsun.enablesun,"启用太阳光照旋转",-
rotatingsun.enablerotatingsunflowers,"启用向日葵跟随旋转",-
rotatingsun.SunAngleTemperateHeader,"温和期太阳光照角度",-
rotatingsun.SunAngleDroughtHeader,"干旱期太阳光照角度",-
rotatingsun.SunAngleLowTemperate,"温和期太阳光照角度最小值",-
rotatingsun.SunAngleHighTemperate,"温和期太阳光照角度最大值",-
rotatingsun.SunAngleLowDrought,"干旱期太阳光照角度最小值",-
rotatingsun.SunAngleHighDrought,"干旱期太阳光照角度最大值",-
rotatingsun.MoonAngle,"夜间光照角度",-
rotatingsun.SunAngleLowBadtide,"恶水潮太阳光照角度最小值",-
rotatingsun.SunAngleHighBadtide,"恶水潮太阳光照角度最大值",-

#3343624906_HeightShower_2.0.1
HeightShower.Panel.Height,"高度：",高度显示栏的标签文字

#3343989895_Whitepaws_Faction_4.0.4
Good.Stew.PluralDisplayName,炖菜,�
Faction.waterbeavers.DisplayName,白爪,2
Faction.waterbeavers.Description,"


信奉真正海狸之道的追随者，对他们来说，一切都是房子。他们的人口经常失控，食物和水资源匮乏，科学成了一种奢侈，而你的失败不可避免。

忘记其他派系教给你的东西，欢迎来到你最粉红的噩梦。
<color=red>务必查看广告牌！</color>

<color=black>海狸艺术和材质由Wolfess创作，十分感谢！许多图标由Thorlak设计，感谢！</color>",3
trashdump.DisplayName,破损的远征车,4
trashdump.Description,"你的第一个区中心，如果可以这样称呼的话。只有在建造更好的城镇中心后才能拆除。",5
trashdump.FlavorDescription,"""我们不能再前进了，但我们可以在这里定居"" 
-远征队队长",6
Luc.Primitivemine.DisplayName,原始矿井,7
Luc.Primitivemine.Description,"一种获取矿物资源的小而低效的方式
<color=green>需要瞄准地下两层</color>",8
Luc.Primitivemine.FlavorDescription,"""海狸不应该挖岩石""",9
Lapantouflemagic.Mediummine.DisplayName,中型矿井,10
Lapantouflemagic.Mediummine.Description,"一个更大更深的矿井，可开发更丰富的矿床，也能获取更稀有的元素。
配有通道楼梯和护栏，以防止小海狸掉进去受伤。
<color=green>需要放置在4格深的洞里！
矿井和围栏必须建在坚实的地面上！
在泥土处放置楼梯，并完成通道坡道</color>",11
Lapantouflemagic.Mediummine.FlavorDescription,"""我不相信有鬼和怪物，究竟什么是恶灵？"" 
-矿工Zork的遗言",12
Lapantouflemagic.Primitivesmetler.DisplayName,原始熔炉,13
Lapantouflemagic.Primitivesmetler.Description,"在泥土坩埚中混合铁矿石和煤，然后点燃。
<color=#FF6EC7>可在无工人情况下运作。</color>",14
Lapantouflemagic.Primitivesmetler.FlavorDescription,"""我们确定这个配方吗？""",15
Lapantouflemagic.Woodburner.DisplayName,木材燃烧器,16
Lapantouflemagic.Woodburner.Description,"一个特殊的火坑，用于将木材转化为木炭。
<color=#FF6EC7>可在无工人情况下运作。</color>",17
Lapantouflemagic.Woodburner.FlavorDescription,"""哦，这将是处理……呃……锯屑的好办法！对，锯屑……当然。"" 
-啃木者杰克",18
Lapantouflemagic.Screwpress.DisplayName,螺旋压榨机,19
Lapantouflemagic.Screwpress.Description,"一个强大的压榨机，用于从葵花籽中提取油。
<color=#00FFFF>也可作为堤坝使用</color>",20
Lapantouflemagic.Screwpress.FlavorDescription,"""葵花籽油，沙拉和机器都不可或缺""",21
Lapantouflemagic.Alchemist.DisplayName,炼金术士,22
Lapantouflemagic.Alchemist.Description,"一个舒适的实验室，用于进行基础化学反应。
<color=#00FFFF>也可作为堤坝使用</color>",23
Lapantouflemagic.Alchemist.FlavorDescription,"""希望它不会爆炸""",24
Lapantouflemagic.Handicrafter.DisplayName,手工艺人的小屋,25
Lapantouflemagic.Handicrafter.FlavorDescription,"""只要我们不需要太多就行……""",26
Lapantouflemagic.Copistlodge.DisplayName,抄写员小屋,27
Lapantouflemagic.Copistlodge.Description,"一个用于复制现有蓝图的镇屋。 
<color=#00FFFF>也可作为堤坝使用</color>",28
Lapantouflemagic.Copistlodge.FlavorDescription,"""我工作的第一步，就是移除这些荒谬的装饰品"" 
-抄写员海狸",29
Lapantouflemagic.Artsylodge.DisplayName,艺术家小屋,30
Lapantouflemagic.Artsylodge.Description,"一个用于装饰复制蓝图的镇屋。 
<color=#00FFFF>也可作为堤坝使用</color>",31
Lapantouflemagic.Artsylodge.FlavorDescription,"""是的，蓝图必须很精美才能使用"" 
-艺术家海狸",32
Lapantouflemagic.Builderslodge.DisplayName,建造者小屋,33
Lapantouflemagic.Builderslodge.Description,"一个可容纳两名额外建造者的镇屋。 
<color=#00FFFF>也可作为堤坝使用</color>",34
Lapantouflemagic.Builderslodge.FlavorDescription,"""终于有我自己的空间了！""",35
Lapantouflemagic.ScrollRack.DisplayName,卷轴架,36
Lapantouflemagic.ScrollRack.Description,"一个用于存放珍贵蓝图的储物空间。
<color=green>必须建造</color><color=RED>在图书馆内部！</color><color=green>
忽略箭头放置位置。
<color=red>摧毁将会抹去内容</color>",37
Lapantouflemagic.ScrollRack.FlavorDescription,"""蓝图是最好的书籍！"" 
-傻瓜鲍比",38
Luc.LibraryOffice.DisplayName,图书馆办公室,39
Luc.LibraryOffice.FlavorDescription,"""我得一个人抄完这些书？手抄？"" 
-奇怪的图书管理员口头禅",40
Luc.Lodge.Description,"一个搬运海狸的小房子。
<color=#00FFFF>也可作为堤坝使用</color>",41
Lapantouflemagic.primitivedam.DisplayName,原始水坝,42
Lapantouflemagic.primitivedam.Description,"一种半防水结构，按照古老的海狸方式建造。",43
Lapantouflemagic.primitivedamupgrade.DisplayName,原始水坝升级,44
Lapantouflemagic.primitivedamupgrade.Description,"在原有水坝基础上建造的更高水坝。",45
Lapantouflemagic.primitivedamupgrade.FlavorDescription,"""也许我们能靠这个活下来。""",46
Lapantouflemagic.primitivedamUtility.DisplayName,实用水坝,47
Lapantouflemagic.primitivedamUtility.Description,"一个更好的十字形水坝变种，一侧允许海狸通行，另一侧包含一个动力轴。",48
Lapantouflemagic.primitivedamUtility.FlavorDescription,非常方便!,49
Lapantouflemagic.LogstairsWB.DisplayName,木头楼梯,50
Lapantouflemagic.logstairsWB.DisplayName,棕色木头楼梯,51
Lapantouflemagic.BirchlogstairsWB.DisplayName,桦木楼梯,52
Lapantouflemagic.ScramblelogstairsWB.DisplayName,乱木楼梯,53
Lapantouflemagic.logstairsWB.Description,一堆木头排列成的原始楼梯。,54
Lapantouflemagic.logstairsWB.FlavorDescription,"""这就是为什么我们需要教育"" 
-科学家海狸",55
Lapantouflemagic.CrappyplatformWB.DisplayName,糟糕的平台,56
Lapantouflemagic.CrappyplatformWB_brown.DisplayName,棕色糟糕平台,57
Lapantouflemagic.CrappyplatformWB_birch.DisplayName,桦木糟糕平台,58
Lapantouflemagic.CrappyplatformWB_scramble.DisplayName,乱木糟糕平台,59
Lapantouflemagic.CrappyplatformWB.Description,一种让海狸族感到尴尬的糟糕平台。,60
Lapantouflemagic.CrappyplatformWB.FlavorDescription,"""这也是为什么我们需要教育"" 
-科学家海狸",61
Luc.crappyWaterWheel.DisplayName,糟糕的水轮,62
Luc.crappyWaterWheel.Description,一个粗制滥造但易于建造的水轮。,63
Luc.crappyWaterWheel.FlavorDescription,"""摩擦力这么大，我们真走运，它没着火！"" 
-炼金术士海狸",64
Lapantouflemagic.Crappywindmill3.DisplayName,糟糕的风车 H3,65
Lapantouflemagic.Crappywindmill3.Description,由于海拔低，产生的能量少得可怜的小型风车。必须至少建在离地<color=red>3米</color>高的地方,66
Lapantouflemagic.Crappywindmill3.FlavorDescription,"""这是什么东西？我们叫水海狸，不是风海狸！"" 
-远征队队长",67
Lapantouflemagic.Crappywindmill6.DisplayName,糟糕的风车 H6,68
Lapantouflemagic.Crappywindmill6.Description,由于海拔适中，几乎能产生不错能量的小型风车。必须至少建在离地<color=red>6米</color>高的地方,69
Lapantouflemagic.Crappywindmill6.FlavorDescription,"""我说了，我们叫水海狸，不是风海狸！"" 
-远征队队长",70
Lapantouflemagic.Crappywindmill9.DisplayName,糟糕的风车 H9,71
Lapantouflemagic.Crappywindmill9.Description,由于海拔较高，能产生相当多能量的小型风车。必须至少建在离地<color=red>9米</color>高的地方,72
Lapantouflemagic.Crappywindmill9.FlavorDescription,"""你们是故意惹我生气，对吧？"" 
-远征队队长",73
Lapantouflemagic.Crappywindmill12.DisplayName,糟糕的风车 H12,74
Lapantouflemagic.Crappywindmill12.Description,由于海拔非常高，能产生大量能量的小型风车。必须至少建在离地<color=red>12米</color>高的地方,75
Lapantouflemagic.Crappywindmill12.FlavorDescription,"""你们这些异教徒！"" 
-远征队队长",76
Luc.watertightlodge.DisplayName,长防水小屋,86
Luc.watertightlodge.Description,"一个可容纳许多海狸的大型防水房子。
<color=#00FFFF>可作为堤坝使用</color>",87
Luc.watertightlodge.FlavorDescription,"""坚固的水坝基础"" 
-建造者海狸",88
Lapantouflemagic.doublewatertightlodge.DisplayName,双层防水小屋,89
Lapantouflemagic.doublewatertightlodgeBottom.Description,"一个为两个海狸家庭提供的中型水坝房子。
雇佣<color=green>2名搬运工</color>"". 
<color=#00FFFF>可作为堤坝使用</color>",91
Lapantouflemagic.doublewatertightlodge.FlavorDescription,"""我们真的能养活这么多人吗？"" 
-农夫海狸",92
Lapantouflemagic.triplewatertightlodge.DisplayName,三层防水小屋,93
Lapantouflemagic.triplewatertightlodge.FlavorDescription,"""我们的种群已经失控了"" 
-同一个农夫海狸",95
Luc.Gnawingtent.DisplayName,啃木站,102
Luc.Gnawingtent.Description,一个原始且低效的齿动力锯木厂。,103
Luc.Gnawingtent.FlavorDescription,"""我们真的需要想出一个更好的解决方案"" 
-牙医海狸",104
Luc.primitiveironworks.DisplayName,原始铁工厂,105
Luc.primitiveironworks.Description,一个几乎不能正常运作的金属加工场所。,106
Luc.primitiveironworks.FlavorDescription,"""想象一下用牙齿做这个！""",107
Luc.primitivepapermill.DisplayName,原始造纸厂,108
Luc.primitivepapermill.Description,一种旧式的造纸方法。,109
Luc.primitivepapermill.FlavorDescription,"""看起来像某种汤"" 
-疯厨师玛蒂尔达",110
Luc.sawmill.DisplayName,简陋的锯木厂,111
Luc.sawmill.Description,"一个使用粗糙锯片的动力锯木厂，产量更高，但消耗金属锯片。
<color=#00FFFF>可作为堤坝使用</color>",112
Luc.sawmill.FlavorDescription,"""这项新技术不错，但希望锯片不会断裂伤到人"" 
-海狸妈妈",113
Lapantouflemagic.largefarmhouse.DisplayName,大型农舍,114
Lapantouflemagic.largefarmhouse.FlavorDescription,"""这难道不是有点……共产主义吗！？"" 
-海狸爷爷",115
Lapantouflemagic.Mushroomtent.DisplayName,蘑菇种植棚,116
Lapantouflemagic.Mushroomtent.Description,"一个用来从木材或锯屑种植蘑菇的遮蔽场所。
<color=#FF6EC7>可在无工人情况下运作。</color>",117
Lapantouflemagic.Mushroomtent.FlavorDescription,"""我应该吃这个红白相间的吗？看起来很美味"" 
-傻瓜鲍比的遗言",118
